gene,score
ORTHOMCL16702,FALSE
ORTHOMCL16704,FALSE
ORTHOMCL16705,FALSE
ORTHOMCL16706,FALSE
ORTHOMCL16708,FALSE
ORTHOMCL16713,FALSE
ORTHOMCL16714,FALSE
ORTHOMCL16715,FALSE
ORTHOMCL16716,FALSE
ORTHOMCL16717,TRUE
ORTHOMCL16718,TRUE
ORTHOMCL1672,FALSE
ORTHOMCL16722,FALSE
ORTHOMCL16724,FALSE
ORTHOMCL16725,FALSE
ORTHOMCL16727,FALSE
ORTHOMCL16731,FALSE
ORTHOMCL16734,FALSE
ORTHOMCL16738,FALSE
ORTHOMCL1675,FALSE
ORTHOMCL16750,FALSE
ORTHOMCL16760,FALSE
ORTHOMCL16767,TRUE
ORTHOMCL16772,FALSE
ORTHOMCL16781,FALSE
ORTHOMCL16783,FALSE
ORTHOMCL16789,TRUE
ORTHOMCL16790,FALSE
ORTHOMCL16793,NA
ORTHOMCL16801,FALSE
ORTHOMCL16806,TRUE
ORTHOMCL16808,FALSE
ORTHOMCL16825,FALSE
ORTHOMCL16826,FALSE
ORTHOMCL16836,FALSE
ORTHOMCL16840,TRUE
ORTHOMCL1685,FALSE
ORTHOMCL16852,FALSE
ORTHOMCL16855,FALSE
ORTHOMCL16857,FALSE
ORTHOMCL1686,FALSE
ORTHOMCL16862,FALSE
ORTHOMCL16864,FALSE
ORTHOMCL16874,FALSE
ORTHOMCL16876,FALSE
ORTHOMCL16905,FALSE
ORTHOMCL16906,FALSE
ORTHOMCL16908,FALSE
ORTHOMCL16909,FALSE
ORTHOMCL1691,FALSE
ORTHOMCL16911,FALSE
ORTHOMCL16912,FALSE
ORTHOMCL16913,FALSE
ORTHOMCL16920,FALSE
ORTHOMCL16922,FALSE
ORTHOMCL16928,FALSE
ORTHOMCL1693,FALSE
ORTHOMCL16933,FALSE
ORTHOMCL16934,FALSE
ORTHOMCL16936,FALSE
ORTHOMCL16938,FALSE
ORTHOMCL16939,FALSE
ORTHOMCL1694,FALSE
ORTHOMCL16941,FALSE
ORTHOMCL16943,FALSE
ORTHOMCL16945,FALSE
ORTHOMCL16946,TRUE
ORTHOMCL16947,FALSE
ORTHOMCL16951,FALSE
ORTHOMCL16952,FALSE
ORTHOMCL16953,FALSE
ORTHOMCL16954,FALSE
ORTHOMCL16955,FALSE
ORTHOMCL16959,FALSE
ORTHOMCL16960,FALSE
ORTHOMCL16962,FALSE
ORTHOMCL16963,FALSE
ORTHOMCL16966,FALSE
ORTHOMCL16967,NA
ORTHOMCL16969,FALSE
ORTHOMCL16970,FALSE
ORTHOMCL16972,TRUE
ORTHOMCL16973,FALSE
ORTHOMCL16975,FALSE
ORTHOMCL16976,FALSE
ORTHOMCL16979,FALSE
ORTHOMCL16981,FALSE
ORTHOMCL16983,TRUE
ORTHOMCL16990,FALSE
ORTHOMCL16991,FALSE
ORTHOMCL16993,FALSE
ORTHOMCL16994,FALSE
ORTHOMCL16995,FALSE
ORTHOMCL16996,FALSE
ORTHOMCL17001,FALSE
ORTHOMCL17002,FALSE
ORTHOMCL17003,FALSE
ORTHOMCL17005,FALSE
ORTHOMCL17008,FALSE
ORTHOMCL1701,FALSE
ORTHOMCL17011,FALSE
ORTHOMCL17015,FALSE
ORTHOMCL17017,FALSE
ORTHOMCL17018,FALSE
ORTHOMCL17019,TRUE
ORTHOMCL17020,FALSE
ORTHOMCL17022,FALSE
ORTHOMCL17023,FALSE
ORTHOMCL17025,TRUE
ORTHOMCL17027,FALSE
ORTHOMCL17028,FALSE
ORTHOMCL17029,FALSE
ORTHOMCL17032,FALSE
ORTHOMCL17033,FALSE
ORTHOMCL17036,FALSE
ORTHOMCL17037,FALSE
ORTHOMCL17038,FALSE
ORTHOMCL17050,FALSE
ORTHOMCL17051,FALSE
ORTHOMCL17053,FALSE
ORTHOMCL17054,FALSE
ORTHOMCL17057,FALSE
ORTHOMCL17060,FALSE
ORTHOMCL17061,FALSE
ORTHOMCL17067,FALSE
ORTHOMCL17069,FALSE
ORTHOMCL17070,FALSE
ORTHOMCL17071,FALSE
ORTHOMCL17072,FALSE
ORTHOMCL17073,FALSE
ORTHOMCL17075,NA
ORTHOMCL17076,FALSE
ORTHOMCL17079,FALSE
ORTHOMCL1708,FALSE
ORTHOMCL17080,FALSE
ORTHOMCL17081,FALSE
ORTHOMCL17084,FALSE
ORTHOMCL17087,FALSE
ORTHOMCL17088,FALSE
ORTHOMCL1709,FALSE
ORTHOMCL17090,NA
ORTHOMCL17092,TRUE
ORTHOMCL17094,TRUE
ORTHOMCL17095,FALSE
ORTHOMCL17096,FALSE
ORTHOMCL17098,FALSE
ORTHOMCL1710,FALSE
ORTHOMCL17101,FALSE
ORTHOMCL17102,FALSE
ORTHOMCL17106,FALSE
ORTHOMCL17107,NA
ORTHOMCL17109,FALSE
ORTHOMCL1711,FALSE
ORTHOMCL17112,FALSE
ORTHOMCL17115,FALSE
ORTHOMCL17118,NA
ORTHOMCL17119,FALSE
ORTHOMCL17121,FALSE
ORTHOMCL17125,TRUE
ORTHOMCL17128,FALSE
ORTHOMCL17132,FALSE
ORTHOMCL17135,FALSE
ORTHOMCL17136,FALSE
ORTHOMCL17139,FALSE
ORTHOMCL1714,FALSE
ORTHOMCL17141,FALSE
ORTHOMCL17142,FALSE
ORTHOMCL17143,FALSE
ORTHOMCL17149,NA
ORTHOMCL1715,FALSE
ORTHOMCL17152,FALSE
ORTHOMCL17154,FALSE
ORTHOMCL17155,FALSE
ORTHOMCL17157,FALSE
ORTHOMCL17158,FALSE
ORTHOMCL1716,FALSE
ORTHOMCL17160,FALSE
ORTHOMCL17161,FALSE
ORTHOMCL17162,FALSE
ORTHOMCL17163,FALSE
ORTHOMCL17167,FALSE
ORTHOMCL1717,FALSE
ORTHOMCL17170,FALSE
ORTHOMCL17172,FALSE
ORTHOMCL17173,FALSE
ORTHOMCL17175,FALSE
ORTHOMCL17176,FALSE
ORTHOMCL17178,FALSE
ORTHOMCL17179,FALSE
ORTHOMCL17181,NA
ORTHOMCL17182,FALSE
ORTHOMCL17185,FALSE
ORTHOMCL17186,FALSE
ORTHOMCL17188,FALSE
ORTHOMCL1719,FALSE
ORTHOMCL17190,FALSE
ORTHOMCL17192,FALSE
ORTHOMCL17194,FALSE
ORTHOMCL17195,FALSE
ORTHOMCL17196,TRUE
ORTHOMCL17198,FALSE
ORTHOMCL17199,FALSE
ORTHOMCL1720,FALSE
ORTHOMCL17202,FALSE
ORTHOMCL17204,TRUE
ORTHOMCL17209,FALSE
ORTHOMCL1721,FALSE
ORTHOMCL17210,FALSE
ORTHOMCL17211,FALSE
ORTHOMCL17212,FALSE
ORTHOMCL17214,FALSE
ORTHOMCL17215,FALSE
ORTHOMCL17217,FALSE
ORTHOMCL17220,FALSE
ORTHOMCL17221,FALSE
ORTHOMCL17225,FALSE
ORTHOMCL17226,FALSE
ORTHOMCL17227,TRUE
ORTHOMCL17228,FALSE
ORTHOMCL17230,FALSE
ORTHOMCL17231,FALSE
ORTHOMCL17234,FALSE
ORTHOMCL17239,TRUE
ORTHOMCL17241,FALSE
ORTHOMCL17244,FALSE
ORTHOMCL17247,FALSE
ORTHOMCL17248,FALSE
ORTHOMCL1725,FALSE
ORTHOMCL17250,FALSE
ORTHOMCL17251,FALSE
ORTHOMCL17254,FALSE
ORTHOMCL17255,FALSE
ORTHOMCL17256,FALSE
ORTHOMCL17261,FALSE
ORTHOMCL17262,FALSE
ORTHOMCL17263,FALSE
ORTHOMCL17264,FALSE
ORTHOMCL17265,FALSE
ORTHOMCL17268,FALSE
ORTHOMCL17270,FALSE
ORTHOMCL17271,FALSE
ORTHOMCL17276,FALSE
ORTHOMCL17277,FALSE
ORTHOMCL17278,FALSE
ORTHOMCL17283,FALSE
ORTHOMCL1729,FALSE
ORTHOMCL17294,FALSE
ORTHOMCL17295,FALSE
ORTHOMCL17297,FALSE
ORTHOMCL17298,FALSE
ORTHOMCL17299,FALSE
ORTHOMCL17300,FALSE
ORTHOMCL17302,FALSE
ORTHOMCL17303,FALSE
ORTHOMCL17304,FALSE
ORTHOMCL17305,FALSE
ORTHOMCL17307,TRUE
ORTHOMCL17309,FALSE
ORTHOMCL17310,FALSE
ORTHOMCL17311,FALSE
ORTHOMCL17312,FALSE
ORTHOMCL17317,FALSE
ORTHOMCL17318,FALSE
ORTHOMCL17319,FALSE
ORTHOMCL1732,FALSE
ORTHOMCL17320,FALSE
ORTHOMCL17324,FALSE
ORTHOMCL17325,FALSE
ORTHOMCL17326,FALSE
ORTHOMCL17327,FALSE
ORTHOMCL17329,TRUE
ORTHOMCL1733,FALSE
ORTHOMCL17332,FALSE
ORTHOMCL17334,FALSE
ORTHOMCL17335,FALSE
ORTHOMCL17337,TRUE
ORTHOMCL17341,FALSE
ORTHOMCL17343,FALSE
ORTHOMCL17345,FALSE
ORTHOMCL17348,TRUE
ORTHOMCL17350,FALSE
ORTHOMCL17354,FALSE
ORTHOMCL17355,FALSE
ORTHOMCL17356,FALSE
ORTHOMCL17357,TRUE
ORTHOMCL17359,FALSE
ORTHOMCL17360,FALSE
ORTHOMCL17361,TRUE
ORTHOMCL17364,FALSE
ORTHOMCL17365,FALSE
ORTHOMCL17368,TRUE
ORTHOMCL17370,FALSE
ORTHOMCL17372,FALSE
ORTHOMCL17373,FALSE
ORTHOMCL17374,FALSE
ORTHOMCL17375,FALSE
ORTHOMCL17376,FALSE
ORTHOMCL17379,TRUE
ORTHOMCL1738,FALSE
ORTHOMCL17380,FALSE
ORTHOMCL17387,FALSE
ORTHOMCL17389,FALSE
ORTHOMCL17390,FALSE
ORTHOMCL17392,FALSE
ORTHOMCL17395,FALSE
ORTHOMCL17398,FALSE
ORTHOMCL1740,FALSE
ORTHOMCL17401,FALSE
ORTHOMCL17402,FALSE
ORTHOMCL17404,FALSE
ORTHOMCL17405,FALSE
ORTHOMCL17409,FALSE
ORTHOMCL17410,FALSE
ORTHOMCL17412,FALSE
ORTHOMCL17414,FALSE
ORTHOMCL17416,FALSE
ORTHOMCL17420,FALSE
ORTHOMCL17421,FALSE
ORTHOMCL17422,FALSE
ORTHOMCL17426,FALSE
ORTHOMCL1743,FALSE
ORTHOMCL17432,FALSE
ORTHOMCL17435,FALSE
ORTHOMCL17436,FALSE
ORTHOMCL17437,FALSE
ORTHOMCL17438,FALSE
ORTHOMCL17441,FALSE
ORTHOMCL17442,FALSE
ORTHOMCL17443,FALSE
ORTHOMCL17444,FALSE
ORTHOMCL17446,FALSE
ORTHOMCL17450,FALSE
ORTHOMCL17452,FALSE
ORTHOMCL17454,FALSE
ORTHOMCL17456,FALSE
ORTHOMCL17457,FALSE
ORTHOMCL1746,FALSE
ORTHOMCL17460,FALSE
ORTHOMCL17462,FALSE
ORTHOMCL17464,TRUE
ORTHOMCL17465,FALSE
ORTHOMCL17466,FALSE
ORTHOMCL17467,FALSE
ORTHOMCL17468,FALSE
ORTHOMCL17469,TRUE
ORTHOMCL1747,FALSE
ORTHOMCL17470,FALSE
ORTHOMCL17471,FALSE
ORTHOMCL17472,FALSE
ORTHOMCL17473,FALSE
ORTHOMCL17474,FALSE
ORTHOMCL17476,FALSE
ORTHOMCL17478,TRUE
ORTHOMCL17483,FALSE
ORTHOMCL17484,FALSE
ORTHOMCL17492,FALSE
ORTHOMCL17493,FALSE
ORTHOMCL17496,FALSE
ORTHOMCL17498,FALSE
ORTHOMCL17499,FALSE
ORTHOMCL1750,FALSE
ORTHOMCL17501,FALSE
ORTHOMCL17505,FALSE
ORTHOMCL17507,FALSE
ORTHOMCL17509,FALSE
ORTHOMCL1751,TRUE
ORTHOMCL17512,FALSE
ORTHOMCL17515,FALSE
ORTHOMCL17516,FALSE
ORTHOMCL17518,FALSE
ORTHOMCL17519,TRUE
ORTHOMCL17520,FALSE
ORTHOMCL17521,FALSE
ORTHOMCL17524,FALSE
ORTHOMCL17530,FALSE
ORTHOMCL17535,FALSE
ORTHOMCL17539,FALSE
ORTHOMCL1754,FALSE
ORTHOMCL17540,FALSE
ORTHOMCL17546,FALSE
ORTHOMCL17547,FALSE
ORTHOMCL17548,FALSE
ORTHOMCL1755,FALSE
ORTHOMCL17550,FALSE
ORTHOMCL17552,FALSE
ORTHOMCL17553,FALSE
ORTHOMCL17554,FALSE
ORTHOMCL17555,FALSE
ORTHOMCL17559,FALSE
ORTHOMCL1756,FALSE
ORTHOMCL17560,FALSE
ORTHOMCL17561,FALSE
ORTHOMCL17562,FALSE
ORTHOMCL17564,FALSE
ORTHOMCL17567,FALSE
ORTHOMCL17570,TRUE
ORTHOMCL17572,FALSE
ORTHOMCL17577,FALSE
ORTHOMCL17582,FALSE
ORTHOMCL17589,FALSE
ORTHOMCL1759,FALSE
ORTHOMCL17590,FALSE
ORTHOMCL17591,FALSE
ORTHOMCL17594,FALSE
ORTHOMCL17597,TRUE
ORTHOMCL17600,FALSE
ORTHOMCL17602,FALSE
ORTHOMCL17603,FALSE
ORTHOMCL17604,FALSE
ORTHOMCL17605,FALSE
ORTHOMCL17606,FALSE
ORTHOMCL17608,FALSE
ORTHOMCL17610,TRUE
ORTHOMCL17612,FALSE
ORTHOMCL17616,FALSE
ORTHOMCL17618,FALSE
ORTHOMCL1762,FALSE
ORTHOMCL17620,FALSE
ORTHOMCL17623,FALSE
ORTHOMCL17625,FALSE
ORTHOMCL17626,FALSE
ORTHOMCL17631,FALSE
ORTHOMCL17632,FALSE
ORTHOMCL17633,FALSE
ORTHOMCL17635,FALSE
ORTHOMCL17636,FALSE
ORTHOMCL17639,FALSE
ORTHOMCL1764,FALSE
ORTHOMCL17644,FALSE
ORTHOMCL17645,FALSE
ORTHOMCL17646,FALSE
ORTHOMCL17647,FALSE
ORTHOMCL17648,FALSE
ORTHOMCL17651,FALSE
ORTHOMCL17654,FALSE
ORTHOMCL17655,FALSE
ORTHOMCL17656,FALSE
ORTHOMCL17659,FALSE
ORTHOMCL1766,FALSE
ORTHOMCL17662,FALSE
ORTHOMCL17663,FALSE
ORTHOMCL17664,FALSE
ORTHOMCL17668,FALSE
ORTHOMCL1767,FALSE
ORTHOMCL17672,FALSE
ORTHOMCL17674,FALSE
ORTHOMCL17677,FALSE
ORTHOMCL17678,FALSE
ORTHOMCL17680,FALSE
ORTHOMCL17681,FALSE
ORTHOMCL17682,FALSE
ORTHOMCL17683,FALSE
ORTHOMCL17684,FALSE
ORTHOMCL17685,TRUE
ORTHOMCL17686,FALSE
ORTHOMCL17688,FALSE
ORTHOMCL17689,FALSE
ORTHOMCL1769,FALSE
ORTHOMCL17690,TRUE
ORTHOMCL17691,FALSE
ORTHOMCL17692,FALSE
ORTHOMCL17693,FALSE
ORTHOMCL17695,FALSE
ORTHOMCL17696,TRUE
ORTHOMCL17698,FALSE
ORTHOMCL17699,FALSE
ORTHOMCL17700,FALSE
ORTHOMCL17701,FALSE
ORTHOMCL17702,FALSE
ORTHOMCL17703,FALSE
ORTHOMCL17706,FALSE
ORTHOMCL17707,FALSE
ORTHOMCL17708,FALSE
ORTHOMCL1771,FALSE
ORTHOMCL17710,FALSE
ORTHOMCL17711,FALSE
ORTHOMCL17712,FALSE
ORTHOMCL17713,FALSE
ORTHOMCL17714,FALSE
ORTHOMCL17715,FALSE
ORTHOMCL1772,FALSE
ORTHOMCL17720,FALSE
ORTHOMCL17721,FALSE
ORTHOMCL17724,FALSE
ORTHOMCL17727,FALSE
ORTHOMCL17728,FALSE
ORTHOMCL17730,FALSE
ORTHOMCL17731,FALSE
ORTHOMCL17732,FALSE
ORTHOMCL17733,FALSE
ORTHOMCL17735,FALSE
ORTHOMCL17737,FALSE
ORTHOMCL17739,FALSE
ORTHOMCL1774,FALSE
ORTHOMCL17740,FALSE
ORTHOMCL17741,FALSE
ORTHOMCL17742,FALSE
ORTHOMCL17743,FALSE
ORTHOMCL17744,FALSE
ORTHOMCL17745,FALSE
ORTHOMCL17746,FALSE
ORTHOMCL17747,TRUE
ORTHOMCL17748,FALSE
ORTHOMCL17750,FALSE
ORTHOMCL17751,FALSE
ORTHOMCL17752,FALSE
ORTHOMCL17753,FALSE
ORTHOMCL17755,FALSE
ORTHOMCL17758,FALSE
ORTHOMCL17760,FALSE
ORTHOMCL17761,FALSE
ORTHOMCL17762,FALSE
ORTHOMCL17763,FALSE
ORTHOMCL17766,FALSE
ORTHOMCL17767,FALSE
ORTHOMCL17769,FALSE
ORTHOMCL1777,FALSE
ORTHOMCL17770,FALSE
ORTHOMCL17771,FALSE
ORTHOMCL17772,FALSE
ORTHOMCL17773,FALSE
ORTHOMCL17774,FALSE
ORTHOMCL17775,FALSE
ORTHOMCL17776,FALSE
ORTHOMCL17777,FALSE
ORTHOMCL17779,FALSE
ORTHOMCL17781,FALSE
ORTHOMCL17784,FALSE
ORTHOMCL17785,FALSE
ORTHOMCL17786,FALSE
ORTHOMCL17789,FALSE
ORTHOMCL17791,FALSE
ORTHOMCL17794,FALSE
ORTHOMCL17795,FALSE
ORTHOMCL17796,FALSE
ORTHOMCL17797,FALSE
ORTHOMCL17799,FALSE
ORTHOMCL1780,FALSE
ORTHOMCL17801,FALSE
ORTHOMCL17803,FALSE
ORTHOMCL17804,FALSE
ORTHOMCL17805,FALSE
ORTHOMCL17806,FALSE
ORTHOMCL17807,FALSE
ORTHOMCL17808,FALSE
ORTHOMCL17810,FALSE
ORTHOMCL17811,FALSE
ORTHOMCL17813,FALSE
ORTHOMCL17814,FALSE
ORTHOMCL17816,FALSE
ORTHOMCL17817,FALSE
ORTHOMCL17818,FALSE
ORTHOMCL17819,FALSE
ORTHOMCL17821,FALSE
ORTHOMCL17822,FALSE
ORTHOMCL17823,FALSE
ORTHOMCL17824,FALSE
ORTHOMCL17825,FALSE
ORTHOMCL17827,FALSE
ORTHOMCL17828,FALSE
ORTHOMCL17829,TRUE
ORTHOMCL1783,FALSE
ORTHOMCL17830,FALSE
ORTHOMCL17832,FALSE
ORTHOMCL17835,FALSE
ORTHOMCL17839,FALSE
ORTHOMCL1784,FALSE
ORTHOMCL17841,FALSE
ORTHOMCL17842,FALSE
ORTHOMCL17843,FALSE
ORTHOMCL17844,FALSE
ORTHOMCL17846,FALSE
ORTHOMCL17847,FALSE
ORTHOMCL17848,FALSE
ORTHOMCL17849,FALSE
ORTHOMCL17850,FALSE
ORTHOMCL17851,FALSE
ORTHOMCL17854,FALSE
ORTHOMCL17857,FALSE
ORTHOMCL17858,FALSE
ORTHOMCL17860,FALSE
ORTHOMCL17861,FALSE
ORTHOMCL17862,FALSE
ORTHOMCL17864,FALSE
ORTHOMCL17866,FALSE
ORTHOMCL17867,FALSE
ORTHOMCL17869,FALSE
ORTHOMCL1787,FALSE
ORTHOMCL17872,FALSE
ORTHOMCL17873,FALSE
ORTHOMCL17874,FALSE
ORTHOMCL17875,FALSE
ORTHOMCL17877,FALSE
ORTHOMCL17878,FALSE
ORTHOMCL1788,FALSE
ORTHOMCL17880,FALSE
ORTHOMCL17886,TRUE
ORTHOMCL17887,TRUE
ORTHOMCL17888,FALSE
ORTHOMCL1789,FALSE
ORTHOMCL17891,FALSE
ORTHOMCL17892,FALSE
ORTHOMCL17893,FALSE
ORTHOMCL17894,TRUE
ORTHOMCL17895,FALSE
ORTHOMCL17897,FALSE
ORTHOMCL17899,FALSE
ORTHOMCL1790,FALSE
ORTHOMCL17900,FALSE
ORTHOMCL17903,FALSE
ORTHOMCL17904,FALSE
ORTHOMCL17905,TRUE
ORTHOMCL17906,FALSE
ORTHOMCL17907,FALSE
ORTHOMCL17910,TRUE
ORTHOMCL17911,FALSE
ORTHOMCL17913,FALSE
ORTHOMCL17914,NA
ORTHOMCL17916,FALSE
ORTHOMCL17919,FALSE
ORTHOMCL1792,FALSE
ORTHOMCL17920,FALSE
ORTHOMCL17921,FALSE
ORTHOMCL17922,FALSE
ORTHOMCL17923,FALSE
ORTHOMCL17924,FALSE
ORTHOMCL17925,FALSE
ORTHOMCL17926,FALSE
ORTHOMCL17928,FALSE
ORTHOMCL17929,FALSE
ORTHOMCL17930,FALSE
ORTHOMCL17931,FALSE
ORTHOMCL17934,FALSE
ORTHOMCL17935,FALSE
ORTHOMCL17936,FALSE
ORTHOMCL17937,FALSE
ORTHOMCL17938,FALSE
ORTHOMCL1794,FALSE
ORTHOMCL17940,FALSE
ORTHOMCL17943,FALSE
ORTHOMCL17947,NA
ORTHOMCL17949,FALSE
ORTHOMCL17951,FALSE
ORTHOMCL17952,FALSE
ORTHOMCL17954,FALSE
ORTHOMCL17956,FALSE
ORTHOMCL17959,FALSE
ORTHOMCL1796,FALSE
ORTHOMCL17960,FALSE
ORTHOMCL17962,FALSE
ORTHOMCL17966,FALSE
ORTHOMCL17967,FALSE
ORTHOMCL17968,FALSE
ORTHOMCL17972,FALSE
ORTHOMCL17973,FALSE
ORTHOMCL17974,FALSE
ORTHOMCL17975,FALSE
ORTHOMCL17976,FALSE
ORTHOMCL17978,FALSE
ORTHOMCL17979,FALSE
ORTHOMCL1798,FALSE
ORTHOMCL17981,FALSE
ORTHOMCL17985,FALSE
ORTHOMCL17986,FALSE
ORTHOMCL17990,FALSE
ORTHOMCL17995,FALSE
ORTHOMCL17996,FALSE
ORTHOMCL17998,FALSE
ORTHOMCL17999,FALSE
ORTHOMCL1800,FALSE
ORTHOMCL18000,FALSE
ORTHOMCL18001,FALSE
ORTHOMCL18006,FALSE
ORTHOMCL18007,FALSE
ORTHOMCL18009,FALSE
ORTHOMCL18011,FALSE
ORTHOMCL18015,FALSE
ORTHOMCL18018,FALSE
ORTHOMCL1802,FALSE
ORTHOMCL18020,FALSE
ORTHOMCL18022,FALSE
ORTHOMCL18026,FALSE
ORTHOMCL18028,FALSE
ORTHOMCL18029,FALSE
ORTHOMCL1803,FALSE
ORTHOMCL18032,FALSE
ORTHOMCL18042,FALSE
ORTHOMCL18045,FALSE
ORTHOMCL18047,FALSE
ORTHOMCL18051,FALSE
ORTHOMCL18052,FALSE
ORTHOMCL18053,FALSE
ORTHOMCL18060,FALSE
ORTHOMCL18061,FALSE
ORTHOMCL18062,FALSE
ORTHOMCL18064,FALSE
ORTHOMCL18067,FALSE
ORTHOMCL1807,FALSE
ORTHOMCL18071,FALSE
ORTHOMCL18072,NA
ORTHOMCL18075,FALSE
ORTHOMCL18077,FALSE
ORTHOMCL18079,FALSE
ORTHOMCL1808,FALSE
ORTHOMCL18084,FALSE
ORTHOMCL18092,FALSE
ORTHOMCL18093,FALSE
ORTHOMCL18094,FALSE
ORTHOMCL18098,FALSE
ORTHOMCL18100,FALSE
ORTHOMCL18102,TRUE
ORTHOMCL18105,FALSE
ORTHOMCL18107,FALSE
ORTHOMCL18108,FALSE
ORTHOMCL1811,FALSE
ORTHOMCL18110,FALSE
ORTHOMCL18111,FALSE
ORTHOMCL18112,FALSE
ORTHOMCL18114,FALSE
ORTHOMCL18116,FALSE
ORTHOMCL18122,FALSE
ORTHOMCL18124,FALSE
ORTHOMCL18125,FALSE
ORTHOMCL18126,FALSE
ORTHOMCL18130,FALSE
ORTHOMCL18131,FALSE
ORTHOMCL18134,FALSE
ORTHOMCL18138,FALSE
ORTHOMCL18139,FALSE
ORTHOMCL1814,FALSE
ORTHOMCL18140,FALSE
ORTHOMCL18142,FALSE
ORTHOMCL18143,FALSE
ORTHOMCL18145,FALSE
ORTHOMCL18146,FALSE
ORTHOMCL18149,FALSE
ORTHOMCL1815,FALSE
ORTHOMCL18150,FALSE
ORTHOMCL18153,FALSE
ORTHOMCL18154,TRUE
ORTHOMCL18155,NA
ORTHOMCL18158,FALSE
ORTHOMCL18159,FALSE
ORTHOMCL18161,FALSE
ORTHOMCL18164,FALSE
ORTHOMCL18167,FALSE
ORTHOMCL18168,FALSE
ORTHOMCL18169,FALSE
ORTHOMCL1817,FALSE
ORTHOMCL18170,FALSE
ORTHOMCL18174,FALSE
ORTHOMCL18175,FALSE
ORTHOMCL18176,TRUE
ORTHOMCL18177,FALSE
ORTHOMCL18180,FALSE
ORTHOMCL18183,FALSE
ORTHOMCL18187,FALSE
ORTHOMCL18188,FALSE
ORTHOMCL18189,FALSE
ORTHOMCL18193,FALSE
ORTHOMCL18195,FALSE
ORTHOMCL18196,FALSE
ORTHOMCL18198,FALSE
ORTHOMCL18199,FALSE
ORTHOMCL18201,FALSE
ORTHOMCL18202,FALSE
ORTHOMCL18203,FALSE
ORTHOMCL18205,FALSE
ORTHOMCL18207,FALSE
ORTHOMCL18209,FALSE
ORTHOMCL18214,FALSE
ORTHOMCL18215,FALSE
ORTHOMCL18224,FALSE
ORTHOMCL18225,FALSE
ORTHOMCL18228,FALSE
ORTHOMCL18229,FALSE
ORTHOMCL18230,FALSE
ORTHOMCL18233,FALSE
ORTHOMCL18234,FALSE
ORTHOMCL18242,FALSE
ORTHOMCL18244,FALSE
ORTHOMCL18246,FALSE
ORTHOMCL18249,FALSE
ORTHOMCL18250,FALSE
ORTHOMCL18251,FALSE
ORTHOMCL18252,FALSE
ORTHOMCL18256,FALSE
ORTHOMCL1826,FALSE
ORTHOMCL18260,FALSE
ORTHOMCL18262,FALSE
ORTHOMCL18269,FALSE
ORTHOMCL1827,FALSE
ORTHOMCL18270,FALSE
ORTHOMCL18286,FALSE
ORTHOMCL18290,FALSE
ORTHOMCL18292,FALSE
ORTHOMCL18293,FALSE
ORTHOMCL18295,FALSE
ORTHOMCL18298,FALSE
ORTHOMCL1830,FALSE
ORTHOMCL18300,FALSE
ORTHOMCL18303,FALSE
ORTHOMCL18304,FALSE
ORTHOMCL18307,FALSE
ORTHOMCL18309,FALSE
ORTHOMCL18310,FALSE
ORTHOMCL18311,FALSE
ORTHOMCL18314,FALSE
ORTHOMCL18317,FALSE
ORTHOMCL18319,FALSE
ORTHOMCL1832,FALSE
ORTHOMCL18320,FALSE
ORTHOMCL18322,FALSE
ORTHOMCL18326,FALSE
ORTHOMCL18329,FALSE
ORTHOMCL18330,FALSE
ORTHOMCL18332,FALSE
ORTHOMCL18336,FALSE
ORTHOMCL18337,FALSE
ORTHOMCL18339,FALSE
ORTHOMCL18343,FALSE
ORTHOMCL18344,FALSE
ORTHOMCL18347,FALSE
ORTHOMCL1835,FALSE
ORTHOMCL18350,FALSE
ORTHOMCL18356,FALSE
ORTHOMCL18359,FALSE
ORTHOMCL18365,FALSE
ORTHOMCL18366,FALSE
ORTHOMCL18368,FALSE
ORTHOMCL1837,FALSE
ORTHOMCL18370,FALSE
ORTHOMCL18373,FALSE
ORTHOMCL18374,FALSE
ORTHOMCL18378,FALSE
ORTHOMCL18379,FALSE
ORTHOMCL1838,FALSE
ORTHOMCL18382,FALSE
ORTHOMCL18383,FALSE
ORTHOMCL18384,FALSE
ORTHOMCL18389,FALSE
ORTHOMCL18392,FALSE
ORTHOMCL18395,FALSE
ORTHOMCL18403,FALSE
ORTHOMCL18406,FALSE
ORTHOMCL18409,FALSE
ORTHOMCL18410,FALSE
ORTHOMCL18412,FALSE
ORTHOMCL18413,FALSE
ORTHOMCL18416,FALSE
ORTHOMCL18418,FALSE
ORTHOMCL18419,FALSE
ORTHOMCL1842,FALSE
ORTHOMCL18421,FALSE
ORTHOMCL18422,TRUE
ORTHOMCL18424,FALSE
ORTHOMCL18428,FALSE
ORTHOMCL18429,FALSE
ORTHOMCL18430,FALSE
ORTHOMCL18433,FALSE
ORTHOMCL18434,FALSE
ORTHOMCL18435,FALSE
ORTHOMCL18437,FALSE
ORTHOMCL18438,FALSE
ORTHOMCL18439,FALSE
ORTHOMCL1844,FALSE
ORTHOMCL18440,FALSE
ORTHOMCL18441,FALSE
ORTHOMCL18447,FALSE
ORTHOMCL18450,FALSE
ORTHOMCL18452,FALSE
ORTHOMCL18453,FALSE
ORTHOMCL18456,FALSE
ORTHOMCL18459,FALSE
ORTHOMCL1846,FALSE
ORTHOMCL18461,FALSE
